name,cate,dist,dire
m4_200m_front_1423.mp3,m4,200m,front
r45_0m_center_1424.mp3,r45,0m,center
aug_0m_center_1425.mp3,aug,0m,center
p1911_0m_center_1426.mp3,p1911,0m,center
sks_0m_center_1428.mp3,sks,0m,center
m249_0m_center_1429.mp3,m249,0m,center
m4_100m_back_1430.mp3,m4,100m,back
ak_200m_left_1431.mp3,ak,200m,left
qbu_0m_center_1432.mp3,qbu,0m,center
vss_0m_center_1433.mp3,vss,0m,center
m4_50m_front_1434.mp3,m4,50m,front
slr_0m_center_1435.mp3,slr,0m,center
m4_200m_back_1436.mp3,m4,200m,back
slr_0m_center_1437.mp3,slr,0m,center
p18c_0m_center_1438.mp3,p18c,0m,center
pp_0m_center_1439.mp3,pp,0m,center
k2_0m_center_1440.mp3,k2,0m,center
nogun_None_None_1441.mp3,nogun,None,None
m249_0m_center_1443.mp3,m249,0m,center
ak_50m_right_1444.mp3,ak,50m,right
tomy_0m_center_1445.mp3,tomy,0m,center
win_0m_center_1446.mp3,win,0m,center
awm_0m_center_1447.mp3,awm,0m,center
k2_0m_center_1448.mp3,k2,0m,center
m4_200m_front_1451.mp3,m4,200m,front
m4_50m_back_1452.mp3,m4,50m,back
s12k_0m_center_1454.mp3,s12k,0m,center
p92_0m_center_1455.mp3,p92,0m,center
m4_600m_front_1456.mp3,m4,600m,front
scar_0m_center_1457.mp3,scar,0m,center
nogun_None_None_1458.mp3,nogun,None,None
ak_100m_right_1459.mp3,ak,100m,right
m4_400m_left_1460.mp3,m4,400m,left
ak_200m_front_1461.mp3,ak,200m,front
s12k_0m_center_1462.mp3,s12k,0m,center
ak_200m_left_1464.mp3,ak,200m,left
qbu_0m_center_1465.mp3,qbu,0m,center
ak_600m_front_1466.mp3,ak,600m,front
ak_200m_right_1468.mp3,ak,200m,right
pump_0m_center_1470.mp3,pump,0m,center
vss_0m_center_1473.mp3,vss,0m,center
m4_50m_front_1474.mp3,m4,50m,front
sks_0m_center_1475.mp3,sks,0m,center
m249_0m_center_1476.mp3,m249,0m,center
awm_0m_center_1477.mp3,awm,0m,center
qbu_0m_center_1478.mp3,qbu,0m,center
ak_400m_right_1479.mp3,ak,400m,right
pump_0m_center_1481.mp3,pump,0m,center
m4_50m_right_1482.mp3,m4,50m,right
p1911_0m_center_1483.mp3,p1911,0m,center
ak_50m_left_1484.mp3,ak,50m,left
m4_0m_center_1485.mp3,m4,0m,center
ak_100m_back_1486.mp3,ak,100m,back
slr_0m_center_1487.mp3,slr,0m,center
ak_50m_front_1488.mp3,ak,50m,front
ak_50m_front_1489.mp3,ak,50m,front
slr_0m_center_1490.mp3,slr,0m,center
ak_50m_front_1491.mp3,ak,50m,front
m4_100m_left_1492.mp3,m4,100m,left
ak_200m_back_1493.mp3,ak,200m,back
m4_400m_front_1494.mp3,m4,400m,front
r45_0m_center_1495.mp3,r45,0m,center
deagle_0m_center_1496.mp3,deagle,0m,center
ak_200m_left_1498.mp3,ak,200m,left
p90_0m_center_1499.mp3,p90,0m,center
win_0m_center_1500.mp3,win,0m,center
ak_200m_left_1501.mp3,ak,200m,left
m4_100m_front_1502.mp3,m4,100m,front
p1911_0m_center_1503.mp3,p1911,0m,center
vec_0m_center_1504.mp3,vec,0m,center
m4_200m_front_1505.mp3,m4,200m,front
ak_100m_left_1508.mp3,ak,100m,left
ak_50m_right_1509.mp3,ak,50m,right
m4_50m_right_1510.mp3,m4,50m,right
sks_0m_center_1511.mp3,sks,0m,center
m4_200m_front_1513.mp3,m4,200m,front
m4_400m_right_1516.mp3,m4,400m,right
pump_0m_center_1517.mp3,pump,0m,center
win_0m_center_1518.mp3,win,0m,center
ak_200m_front_1519.mp3,ak,200m,front
ak_100m_front_1520.mp3,ak,100m,front
m4_600m_back_1521.mp3,m4,600m,back
sks_0m_center_1522.mp3,sks,0m,center
m4_100m_right_1523.mp3,m4,100m,right
deagle_0m_center_1524.mp3,deagle,0m,center
ak_50m_right_1525.mp3,ak,50m,right
m16_0m_center_1526.mp3,m16,0m,center
awm_0m_center_1527.mp3,awm,0m,center
nogun_None_None_1528.mp3,nogun,None,None
m4_100m_back_1529.mp3,m4,100m,back
pump_0m_center_1530.mp3,pump,0m,center
verl_0m_center_1531.mp3,verl,0m,center
r45_0m_center_1532.mp3,r45,0m,center
m4_600m_left_1533.mp3,m4,600m,left
ak_100m_right_1534.mp3,ak,100m,right
slr_0m_center_1535.mp3,slr,0m,center
uzi_0m_center_1536.mp3,uzi,0m,center
slr_0m_center_1537.mp3,slr,0m,center
p92_0m_center_1538.mp3,p92,0m,center
ak_600m_left_1539.mp3,ak,600m,left
m4_50m_back_1541.mp3,m4,50m,back
win_0m_center_1542.mp3,win,0m,center
mini_0m_center_1543.mp3,mini,0m,center
scar_0m_center_1544.mp3,scar,0m,center
m24_0m_center_1545.mp3,m24,0m,center
gro_0m_center_1546.mp3,gro,0m,center
ak_50m_left_1548.mp3,ak,50m,left
ak_50m_left_1549.mp3,ak,50m,left
m4_200m_back_1551.mp3,m4,200m,back
r45_0m_center_1552.mp3,r45,0m,center
slr_0m_center_1553.mp3,slr,0m,center
k2_0m_center_1556.mp3,k2,0m,center
vss_0m_center_1557.mp3,vss,0m,center
ak_50m_front_1558.mp3,ak,50m,front
ak_100m_right_1560.mp3,ak,100m,right
ak_50m_back_1561.mp3,ak,50m,back
slr_0m_center_1562.mp3,slr,0m,center
m4_50m_back_1563.mp3,m4,50m,back
ak_200m_back_1564.mp3,ak,200m,back
ak_600m_right_1566.mp3,ak,600m,right
ak_600m_left_1567.mp3,ak,600m,left
ak_200m_front_1568.mp3,ak,200m,front
ak_100m_back_1569.mp3,ak,100m,back
m4_200m_left_1570.mp3,m4,200m,left
aug_0m_center_1571.mp3,aug,0m,center
deagle_0m_center_1572.mp3,deagle,0m,center
qbz_0m_center_1573.mp3,qbz,0m,center
m4_200m_front_1574.mp3,m4,200m,front
ak_50m_left_1575.mp3,ak,50m,left
m4_400m_left_1576.mp3,m4,400m,left
p1911_0m_center_1577.mp3,p1911,0m,center
pump_0m_center_1578.mp3,pump,0m,center
ak_400m_back_1579.mp3,ak,400m,back
ak_200m_back_1580.mp3,ak,200m,back
ak_200m_right_1581.mp3,ak,200m,right
r1895_0m_center_1582.mp3,r1895,0m,center
dp_0m_center_1583.mp3,dp,0m,center
m4_100m_left_1585.mp3,m4,100m,left
ak_600m_back_1587.mp3,ak,600m,back
awm_0m_center_1588.mp3,awm,0m,center
m249_0m_center_1589.mp3,m249,0m,center
ak_600m_back_1591.mp3,ak,600m,back
ak_600m_left_1592.mp3,ak,600m,left
m4_50m_left_1594.mp3,m4,50m,left
ak_600m_left_1595.mp3,ak,600m,left
ak_100m_front_1596.mp3,ak,100m,front
ump_0m_center_1597.mp3,ump,0m,center
mini_0m_center_1598.mp3,mini,0m,center
s12k_0m_center_1599.mp3,s12k,0m,center
ak_0m_center_1600.mp3,ak,0m,center
ak_200m_right_1601.mp3,ak,200m,right
s12k_0m_center_1603.mp3,s12k,0m,center
k2_0m_center_1605.mp3,k2,0m,center
deagle_0m_center_1606.mp3,deagle,0m,center
m24_0m_center_1607.mp3,m24,0m,center
m4_200m_right_1609.mp3,m4,200m,right
ak_200m_back_1610.mp3,ak,200m,back
m4_200m_front_1612.mp3,m4,200m,front
pp_0m_center_1613.mp3,pp,0m,center
ak_50m_back_1615.mp3,ak,50m,back
ak_400m_right_1616.mp3,ak,400m,right
scar_0m_center_1617.mp3,scar,0m,center
r1895_0m_center_1618.mp3,r1895,0m,center
m4_100m_left_1619.mp3,m4,100m,left
r1895_0m_center_1620.mp3,r1895,0m,center
awm_0m_center_1621.mp3,awm,0m,center
win_0m_center_1622.mp3,win,0m,center
vss_0m_center_1623.mp3,vss,0m,center
slr_0m_center_1624.mp3,slr,0m,center
m4_50m_right_1625.mp3,m4,50m,right
m4_200m_front_1626.mp3,m4,200m,front
ak_400m_back_1627.mp3,ak,400m,back
m4_100m_left_1628.mp3,m4,100m,left
g36c_0m_center_1629.mp3,g36c,0m,center
nogun_None_None_1630.mp3,nogun,None,None
aug_0m_center_1631.mp3,aug,0m,center
m4_50m_right_1632.mp3,m4,50m,right
scar_0m_center_1633.mp3,scar,0m,center
verl_0m_center_1634.mp3,verl,0m,center
m4_200m_back_1635.mp3,m4,200m,back
ak_200m_left_1636.mp3,ak,200m,left
ak_200m_front_1637.mp3,ak,200m,front
qbu_0m_center_1639.mp3,qbu,0m,center
vec_0m_center_1640.mp3,vec,0m,center
m4_100m_left_1641.mp3,m4,100m,left
pump_0m_center_1642.mp3,pump,0m,center
pp_0m_center_1643.mp3,pp,0m,center
mini_0m_center_1644.mp3,mini,0m,center
slr_0m_center_1645.mp3,slr,0m,center
ump_0m_center_1646.mp3,ump,0m,center
vss_0m_center_1647.mp3,vss,0m,center
ak_200m_right_1649.mp3,ak,200m,right
p90_0m_center_1650.mp3,p90,0m,center
ak_100m_right_1651.mp3,ak,100m,right
m4_600m_left_1652.mp3,m4,600m,left
m4_200m_right_1653.mp3,m4,200m,right
ak_100m_right_1654.mp3,ak,100m,right
m4_400m_back_1655.mp3,m4,400m,back
ak_400m_back_1656.mp3,ak,400m,back
m249_0m_center_1657.mp3,m249,0m,center
vec_0m_center_1658.mp3,vec,0m,center
ak_50m_left_1661.mp3,ak,50m,left
kar_0m_center_1662.mp3,kar,0m,center
ak_50m_right_1663.mp3,ak,50m,right
aug_0m_center_1664.mp3,aug,0m,center
aug_0m_center_1665.mp3,aug,0m,center
vec_0m_center_1666.mp3,vec,0m,center
r45_0m_center_1667.mp3,r45,0m,center
ak_100m_front_1668.mp3,ak,100m,front
ak_400m_right_1669.mp3,ak,400m,right
ak_100m_left_1670.mp3,ak,100m,left
p18c_0m_center_1671.mp3,p18c,0m,center
m4_200m_back_1672.mp3,m4,200m,back
m4_0m_center_1673.mp3,m4,0m,center
m4_200m_front_1674.mp3,m4,200m,front
ak_100m_back_1675.mp3,ak,100m,back
p18c_0m_center_1676.mp3,p18c,0m,center
m4_200m_left_1677.mp3,m4,200m,left
tomy_0m_center_1678.mp3,tomy,0m,center
ak_50m_front_1679.mp3,ak,50m,front
vss_0m_center_1680.mp3,vss,0m,center
m4_50m_left_1681.mp3,m4,50m,left
dbs_0m_center_1682.mp3,dbs,0m,center
ak_600m_front_1683.mp3,ak,600m,front
s12k_0m_center_1684.mp3,s12k,0m,center
scar_0m_center_1685.mp3,scar,0m,center
m24_0m_center_1686.mp3,m24,0m,center
m16_0m_center_1687.mp3,m16,0m,center
m16_0m_center_1688.mp3,m16,0m,center
m24_0m_center_1689.mp3,m24,0m,center
ak_400m_front_1690.mp3,ak,400m,front
r45_0m_center_1691.mp3,r45,0m,center
m4_400m_front_1692.mp3,m4,400m,front
kar_0m_center_1693.mp3,kar,0m,center
ak_400m_front_1694.mp3,ak,400m,front
k2_0m_center_1695.mp3,k2,0m,center
m4_600m_front_1696.mp3,m4,600m,front
m4_100m_back_1697.mp3,m4,100m,back
ak_100m_left_1698.mp3,ak,100m,left
m16_0m_center_1699.mp3,m16,0m,center
ump_0m_center_1700.mp3,ump,0m,center
pp_0m_center_1702.mp3,pp,0m,center
ak_100m_back_1703.mp3,ak,100m,back
p92_0m_center_1705.mp3,p92,0m,center
m16_0m_center_1706.mp3,m16,0m,center
m4_400m_back_1707.mp3,m4,400m,back
m4_600m_back_1708.mp3,m4,600m,back
m4_200m_left_1709.mp3,m4,200m,left
mini_0m_center_1710.mp3,mini,0m,center
uzi_0m_center_1711.mp3,uzi,0m,center
ak_600m_right_1712.mp3,ak,600m,right
qbz_0m_center_1713.mp3,qbz,0m,center
p18c_0m_center_1714.mp3,p18c,0m,center
aug_0m_center_1715.mp3,aug,0m,center
ak_400m_front_1716.mp3,ak,400m,front
vss_0m_center_1718.mp3,vss,0m,center
p1911_0m_center_1719.mp3,p1911,0m,center
m4_50m_left_1720.mp3,m4,50m,left
m4_600m_back_1721.mp3,m4,600m,back
ak_100m_left_1722.mp3,ak,100m,left
pp_0m_center_1723.mp3,pp,0m,center
ak_200m_front_1724.mp3,ak,200m,front
nogun_None_None_1725.mp3,nogun,None,None
r1895_0m_center_1726.mp3,r1895,0m,center
ak_200m_left_1727.mp3,ak,200m,left
k2_0m_center_1728.mp3,k2,0m,center
m4_0m_center_1730.mp3,m4,0m,center
vss_0m_center_1731.mp3,vss,0m,center
ak_200m_back_1732.mp3,ak,200m,back
qbu_0m_center_1734.mp3,qbu,0m,center
m4_600m_back_1735.mp3,m4,600m,back
p92_0m_center_1736.mp3,p92,0m,center
m4_400m_left_1737.mp3,m4,400m,left
m4_400m_left_1738.mp3,m4,400m,left
pp_0m_center_1740.mp3,pp,0m,center
deagle_0m_center_1741.mp3,deagle,0m,center
p1911_0m_center_1742.mp3,p1911,0m,center
mini_0m_center_1743.mp3,mini,0m,center
m4_600m_front_1744.mp3,m4,600m,front
qbz_0m_center_1745.mp3,qbz,0m,center
p1911_0m_center_1746.mp3,p1911,0m,center
ak_100m_left_1747.mp3,ak,100m,left
pp_0m_center_1748.mp3,pp,0m,center
vss_0m_center_1749.mp3,vss,0m,center
ak_50m_left_1750.mp3,ak,50m,left
ump_0m_center_1751.mp3,ump,0m,center
slr_0m_center_1752.mp3,slr,0m,center
scar_0m_center_1753.mp3,scar,0m,center
qbu_0m_center_1754.mp3,qbu,0m,center
m4_400m_left_1755.mp3,m4,400m,left
qbu_0m_center_1756.mp3,qbu,0m,center
m4_200m_front_1757.mp3,m4,200m,front
m4_100m_right_1758.mp3,m4,100m,right
m4_200m_front_1759.mp3,m4,200m,front
r1895_0m_center_1760.mp3,r1895,0m,center
pump_0m_center_1761.mp3,pump,0m,center
mk_0m_center_1762.mp3,mk,0m,center
ak_100m_right_1764.mp3,ak,100m,right
m4_400m_back_1765.mp3,m4,400m,back
dp_0m_center_1766.mp3,dp,0m,center
uzi_0m_center_1767.mp3,uzi,0m,center
ak_600m_back_1768.mp3,ak,600m,back
ak_50m_front_1769.mp3,ak,50m,front
scar_0m_center_1771.mp3,scar,0m,center
uzi_0m_center_1772.mp3,uzi,0m,center
m4_600m_back_1773.mp3,m4,600m,back
m4_400m_front_1774.mp3,m4,400m,front
ak_400m_right_1775.mp3,ak,400m,right
m4_200m_right_1777.mp3,m4,200m,right
uzi_0m_center_1778.mp3,uzi,0m,center
vss_0m_center_1779.mp3,vss,0m,center
ak_100m_left_1780.mp3,ak,100m,left
verl_0m_center_1781.mp3,verl,0m,center
ak_100m_front_1783.mp3,ak,100m,front
ak_200m_left_1784.mp3,ak,200m,left
m249_0m_center_1785.mp3,m249,0m,center
m4_600m_front_1786.mp3,m4,600m,front
scar_0m_center_1788.mp3,scar,0m,center
tomy_0m_center_1789.mp3,tomy,0m,center
m4_400m_right_1790.mp3,m4,400m,right
ak_400m_back_1791.mp3,ak,400m,back
p90_0m_center_1792.mp3,p90,0m,center
m4_400m_back_1793.mp3,m4,400m,back
ak_400m_left_1794.mp3,ak,400m,left
pp_0m_center_1795.mp3,pp,0m,center
vec_0m_center_1797.mp3,vec,0m,center
